a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
1,0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.74658,2.0,1.23288,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
1,0,1.3333300000000001,0.75,1.44444,1.22222,1.38889,1.16667,1.4166699999999999,1.13889,1.5,0.88889,1.54911,0.91557,1.5833300000000001,1.3333300000000001,1.55556,1.02778,1.25,0.80556,1.47222,0.94444,1.52778,0.97222,1.38889,1.08333,1.41543,0.85744,1.19444,0.86111,1.36924,0.85191,1.08333,0.5
1,0,1.8841999999999999,1.36724,1.67123,1.67382,1.3961299999999999,1.86399,1.02424,1.93182,0.64852,1.8371300000000002,0.39683999999999997,1.5884200000000002,0.21342000000000005,1.38778,0.16715000000000002,0.99358,0.30682,0.67037,0.47496000000000005,0.46075999999999995,0.7262299999999999,0.31874,1.00806,0.30226,1.26028,0.39322,1.44569,0.5661700000000001,1.54209,0.78458,1.5628600000000001,1.02823
1,0,1.88853,1.01631,1.92007,1.01305,1.92442,1.01359,1.8917899999999999,0.89777,1.90103,0.91572,1.9304000000000001,0.98967,1.93094,0.91082,1.86025,0.94943,1.89451,0.95976,1.88418,0.87874,1.88907,0.88091,1.8298,0.8586199999999999,1.86453,0.88192,1.8553600000000001,0.86949,1.83524,0.87548,1.8678599999999999,0.87765
1,0,1.95659,1.0814300000000001,1.9748700000000001,0.94333,1.97165,0.91516,1.96097,0.93439,1.9471699999999998,1.01279,1.9543599999999999,0.83205,1.94612,0.80503,1.9963,0.6773199999999999,1.90343,0.64098,1.91428,0.7268399999999999,1.9014,0.7019299999999999,1.99899,0.59253,1.87244,0.6541399999999999,1.92059,0.69381,1.83951,0.60939,1.82166,0.5882700000000001
1,0,1.84134,0.81638,1.43644,1.02919,1.93421,0.99733,1.87947,1.13795,1.81121,0.98211,1.88559,1.5499100000000001,1.9171399999999998,0.42513999999999996,1.75,0.7048,1.86676,0.79896,2.0,2.0,1.4661,0.8371,1.90066,0.97222,1.93358,0.98842,1.61582,0.67702,1.84463,0.7429399999999999,1.93323,0.98575
1,0,1.62121,0.36363999999999996,1.0,1.0,1.0,1.0,1.3447,1.28788,1.4280300000000001,1.39394,0.92424,1.51894,1.36364,1.31439,0.46212,1.32955,1.12121,0.85227,1.01894,0.46591000000000005,0.42423999999999995,1.17803,1.2916699999999999,0.7272700000000001,1.25758,0.42423999999999995,1.43182,1.24242,1.18182,0.97727,1.17045,0.58333
1,0,2.0,1.06843,2.0,1.14211,2.0,1.22108,2.0,0.875,2.0,1.3949500000000001,2.0,1.48981,2.0,1.58986,0.625,2.0,2.0,1.0,2.0,1.92001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.25,2.0,2.0,2.0,2.0
1,0,1.90608,0.98343,1.98122,0.98011,1.9569100000000001,0.96354,1.85746,1.0011,1.89724,0.96685,1.8906100000000001,0.98564,1.90608,0.9547,1.91381,0.99116,1.8077299999999998,0.8707199999999999,1.8872900000000001,1.01215,1.9215499999999999,0.9768,1.9104999999999999,0.97901,1.89147,0.9224,1.8298299999999998,0.82762,1.96022,0.96243,1.8740299999999999,0.83757
1,0,2.0,1.63548,2.0,2.0,1.77123,2.0,0.66667,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.33333,0.0,0.07464000000000004,0.0,0.66667,0.66667,0.0,1.19235,0.0,2.0,0.0,1.0,0.0,2.0,0.33333
1,0,2.0,1.0,2.0,1.0,1.5,1.5,1.75,1.0,1.91201,1.12094,1.89067,1.1421000000000001,1.8692199999999999,1.16228,1.75,1.25,1.75,1.5,1.75,1.0,2.0,0.75,1.5,1.5,1.73944,1.26388,1.75,1.25,1.69635,1.29074,1.67493,1.30293
1,0,2.0,1.05812,1.9452500000000001,1.07418,1.99952,1.13231,2.0,0.98089,1.9484599999999999,1.07033,1.95713,1.14644,1.94862,1.11224,1.90896,1.20119,1.96741,1.16265,1.99695,1.14258,1.90784,1.1641,1.9166699999999999,1.22431,1.88423,1.23571,1.88568,1.22511,1.7832400000000002,1.29576,1.83574,1.31166
1,0,1.98166,1.00874,1.98103,0.96182,1.97565,0.94301,1.95947,0.9302900000000001,1.99004,0.9549300000000001,1.94713,0.88898,1.93369,0.8721,1.94217,0.88417,1.7968199999999999,0.808,1.88274,0.82613,1.8625699999999998,0.81261,1.88487,0.80311,1.81813,0.78864,1.78546,0.76136,1.76911,0.76905,1.74323,0.76098
1,0,1.76296,0.92222,2.0,0.7037,2.0,0.14259,1.8,1.06111,1.45556,0.57222,2.0,0.87419,2.0,0.16481,1.4925899999999999,1.01852,1.82222,0.94074,1.9821499999999999,0.80062,2.0,1.22037,1.6963,0.73519,1.9214799999999999,0.75451,1.7888899999999999,1.02037,1.87492,0.72895,2.0,0.42962999999999996
1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.37333,0.88,0.88,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.22667,1.0,1.0,1.0,1.0,1.0,1.0
0,0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1,0,1.95559,0.99845,1.86421,0.86756,1.9498199999999999,0.99539,1.82809,0.48829,1.92441,1.10368,2.0,0.85753,1.99264,0.97458,1.95853,0.84482,1.84013,1.6173899999999999,2.0,0.83679,1.87492,0.91505,1.85741,0.98336,1.84132,0.98231,1.8242699999999998,0.98133,1.80634,0.98043,1.78761,0.97961
1,0,1.01975,1.00705,1.0409,0.99154,1.02116,1.01128,1.01128,1.04372,1.00282,1.00141,1.01975,0.96897,0.98025,1.06065,0.9591,1.0268,0.97602,0.99577,1.04372,0.97461,1.01834,1.0,1.0,0.98731,1.01834,0.98872,1.00564,0.98449,0.98307,0.97602,1.00705,1.0
1,0,1.60678,0.97288,1.67119,1.04068,1.52881,0.95593,1.50508,1.03729,1.7050800000000002,0.92203,1.57966,0.97966,1.5322,1.07797,1.6406800000000001,1.11864,1.56949,0.97627,1.5322,1.00678,1.7152500000000002,0.9661,1.52881,0.9661,1.5726200000000001,1.0075,1.58644,0.99661,1.58983,0.97288,1.50169,1.0678
1,0,1.64947,0.92104,1.58264,0.8562,0.86871,0.78616,1.29796,1.04403,1.38096,0.73661,1.28931,0.68003,1.03459,0.81053,1.20269,0.7055899999999999,1.15196,0.70948,1.09513,0.68475,1.06556,0.73205,1.03004,0.74876,0.99954,0.7679,0.97388,0.78871,0.95283,0.8105,1.01336,0.72799
1,0,1.87772,0.91848,1.8342399999999999,1.07337,1.84783,1.04076,1.7717399999999999,0.97826,1.7717399999999999,0.94293,1.8233700000000002,0.89402,1.67935,0.99457,1.88043,0.79076,1.8342399999999999,1.03261,1.8641299999999998,0.9402200000000001,1.97283,0.72011,1.85054,0.8125,1.83705,0.89789,1.8587,0.96739,1.78533,0.8913,1.7907600000000001,0.99457
1,0,1.7444899999999999,0.9761,1.7077200000000001,1.03309,1.7224300000000001,1.16912,1.7922799999999999,1.07721,1.81434,1.43934,1.63787,1.00551,1.7077200000000001,1.21691,2.0,1.06066,1.61029,1.05147,1.67463,1.04228,1.5202200000000001,0.75,1.7297799999999999,0.8419099999999999,1.61727,1.07124,1.3088199999999999,1.0864,1.5591599999999999,1.07458,1.60294,1.21691
1,0,1.75564,1.49638,1.8355000000000001,1.54301,1.54916,1.7206299999999999,1.35225,1.70792,1.13469,1.9474900000000002,0.90182,1.93778,0.6239600000000001,1.82223,0.47258,1.7116099999999999,0.31642000000000003,1.6798899999999999,0.29837,1.24956,0.20853,1.02995,0.010120000000000018,0.7090099999999999,0.29647999999999997,0.67208,0.36688,0.80815,0.65869,0.39546000000000003,0.80391,0.37044
1,0,1.90374,0.98396,2.0,1.0802100000000001,2.0,1.01604,1.93048,1.00535,1.9358300000000002,0.98396,2.0,1.0,2.0,1.06417,2.0,1.04813,1.91444,1.04278,1.96791,1.02139,1.9893,0.98396,1.96257,1.05348,1.96974,1.04452,1.8770099999999998,1.0107,2.0,1.09091,1.97861,1.06417
1,0,1.0,1.0,1.98919,0.7729699999999999,1.18919,0.94595,1.0,1.0,1.93243,1.07297,2.0,0.8,2.0,1.07027,2.0,0.88649,1.0,1.0,2.0,0.7891900000000001,2.0,0.58378,1.0,1.0,2.0,0.8243199999999999,1.0,1.0,2.0,0.74054,1.28919,0.84324
1,0,1.6,1.03333,1.63333,1.06667,1.7,1.06667,1.7,1.0,1.63333,1.0,1.8,1.0,1.73333,1.0,1.7,1.1,1.6666699999999999,1.1,1.73333,0.96667,1.76667,1.0,1.63333,1.13333,1.6593200000000001,1.10168,1.6,1.13333,1.6,1.16667,1.63333,1.16667
1,0,1.74084,1.04974,1.79074,1.02543,1.78575,1.03793,1.6623,1.09948,1.67801,1.31152,1.75934,1.07348,1.74695,1.08442,1.70681,0.92147,1.63613,1.0,1.70021,1.11355,1.6818300000000002,1.12185,1.67016,1.15445,1.64158,1.13608,1.65707,1.17539,1.5975899999999998,1.14697,1.57455,1.15114
1,0,1.7272699999999999,0.95,1.89241,1.03462,2.0,1.7272699999999999,1.66364,0.94091,1.48182,0.83182,1.81809,1.09559,1.56818,2.0,1.50455,1.21818,1.66818,1.1,2.0,0.7,1.98636,0.0,1.57273,1.32727,1.56982,1.14673,1.42273,1.08182,1.4892699999999999,1.14643,2.0,2.0
1,0,1.8262399999999999,1.08156,1.79078,0.91844,1.9042599999999998,0.98227,1.92908,1.01064,1.80142,1.08865,1.9468100000000002,0.99291,1.94326,1.0,1.93262,1.20213,1.95035,0.99291,1.91489,1.00709,1.80496,1.07092,1.91135,1.15957,1.89527,1.08165,1.7766,1.06738,1.92553,1.18085,1.92553,1.0
0,0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0,2.0,0.07547000000000004,2.0,1.7547199999999998,1.49057,0.9434,1.62264,1.0,2.0,0.99946,1.45283,1.07547,1.62264,0.9434,1.98878,0.99915,1.5283,1.0,1.5283,1.07547,1.9519,0.99888,2.0,1.79245,1.92192,0.99872,1.9434,0.0,2.0,1.43396,1.43396,0.88679
1,0,1.8471,1.13533,1.73638,0.93849,1.87873,1.0826,1.8892799999999998,0.90861,1.78735,1.06678,1.80668,0.99649,1.7926199999999999,0.98946,1.85764,0.95431,1.8717000000000001,0.96485,1.8172199999999998,0.9051,1.71002,1.04394,1.86467,0.84886,1.81147,0.95178,1.78207,0.99297,1.75747,0.9332199999999999,1.85764,0.93849
1,0,2.0,0.99388,2.0,0.90166,2.0,0.92351,2.0,0.89395,2.0,0.88927,2.0,0.60511,2.0,0.84384,1.92124,0.68116,1.86473,0.65466,1.91693,0.55928,1.9606,0.5313399999999999,1.81874,0.5962799999999999,1.82681,0.57769,1.7578399999999998,0.6176900000000001,1.8044799999999999,0.59425,1.7435399999999999,0.5496099999999999
0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0
0,0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.25,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62195,2.0,1.0,1.0,1.0,1.0,1.36585,0.28049,1.56098,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.10976,1.0,1.0,1.0,1.0,1.0,1.0
1,0,2.0,1.08013,1.96775,0.99518,1.9668299999999999,0.99278,1.8798,0.96077,2.0,1.01419,1.9618600000000002,0.98564,1.95947,0.98329,1.9849700000000001,1.01002,1.9115199999999999,0.91152,1.95016,0.97636,1.9463599999999999,0.97409,1.98164,1.02003,1.93772,0.96966,2.0,0.94157,1.92774,0.96536,1.92226,0.96327
1,0,1.9470100000000001,0.99966,1.93207,0.96773,1.95177,0.96569,1.95584,1.02446,1.94124,1.01766,1.92595,1.04688,1.93954,0.98539,1.9483700000000002,1.02004,1.93784,1.01393,1.91406,1.07677,1.8947,1.06148,1.93988,1.03193,1.92489,1.02542,1.9212,1.02242,1.92459,1.00442,1.9269699999999998,0.99423
0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
